id,title,overview,release_date,vote_average,poster_path,genre_ids
8457,드릴빗 테일러 : 저예산 보디가드,"웨이드와 라이언은 고등학교에 진학한 첫 날 기대에 부풀에 있지만 두 사람의 기대는 학교의 악동인 필킨스를 만나면서 산산히 부서진다. 약한 에밋을 괴롭히는 필킨스를 저지하려던 웨이드와 라이언은 필킨스에게 찍히고 첫 날부터 괴롭힘을 당하기시작한다. 필킨스로 인해 학교가는 것이 공포스러워진 라이언, 웨이드, 에밋은 인터넷을 통해 보디가드를 구한다는 광고를 낸다. 세 친구들의 용돈으로 겨우 구한 보디가드는 세상에서 가장 저렴한 보디가드 ‘드릴빗 테일러’. 드릴빗 테일러는 세 친구들을 목숨걸로 지켜주겠다고 약속하며 육제적 및 정신적인 트레이닝을 시작한다.",2008-02-04,5.8,/2dNy57y1FfNzg0wfkiTC33VdPLu.jpg,코미디
793937,신나는 마법 동물 학교,"빈터슈타인 학교로 전학을 오게 된 '이다'. 첫날부터 따돌림을 당하고 있는 베니의 옆자리에 앉게 되고 여전히 친구들과 서먹하기만 하다. 어느 날 담임 선생님은 마법 동물들을 찾아 세계 곳곳을 누비는 모리슨 씨를 소개하는데, 놀라운 사실은 그가 마법 동물들과 어린이들을 영혼의 친구로 연결 시켜주는 신기한 능력을 가진 사람이라는 것! 과연 누가 마법 동물들의 친구가 될 수 있을까? (2021년 제16회 부산국제어린이청소년영화제)",2021-10-14,6.1,/azAgKSa6NZkY0q48vrWNEuBV5MK.jpg,"가족, 모험, 판타지"
37247,졸업,"이스턴 대학을 우수한 성적으로 졸업하고 귀가한 벤저민은 주변 사람들로부터 기대를 한 몸에 받고 있지만 졸업 후 자신이 무엇을 해야 할 지에 대해선 아무런 계획이나 이상도 갖고 있지 못한 인물. 그는 파티석상에서부터 시작된 미세스 로빈슨의 끈질긴 휴혹에 걸려들어 마침내 무질서한 생활에 빠져든다. 그녀의 조카 엘레인을 로빈슨으로부터 소개받은 벤은 미세스 로빈슨의 강요로 엘레인을 따돌리려 하나, 그녀의 진실을 깨닫게 되어 둘은 사랑에 빠진다. 그러나 이모와의 불륜을 알게 되어 고민하던 엘레인은 학교로 돌아가 의대생인 칼 스미스와의 결혼을 생각하게 된다.",1967-12-21,7.7,/tzhfPevfqqQJ5dCIvYAuvL9eVWX.jpg,"코미디, 드라마, 로맨스"
277095,크로스 로드,Z-KAI와 신카이 마코도 감독의 콜라보레이션으로 수험생을 응원합니다!,2014-02-25,6.3,/7gcV3PyrfEuOtBkkuUPJdIMS46V.jpg,애니메이션
522406,플래시백,"단조로운 일상에 지친 직장인 ‘프레드릭'. 어느 날 길에서 마주친 낯선 남자에게서 데자뷔를 느낀 뒤 기억 저편에 묻어두었던 고등학생 시절 첫사랑 '신디'를 떠올린다. 신디가 졸업 시험을 앞두고 갑자기 사라졌다는 사실을 알게 된 프레드릭은 그의 실종이 친구들과 호기심에 삼킨 금지된 약 '머큐리'와 깊이 연관되어 있음을 직감한다. “나는 과거의 기억인가, 미래의 환영인가” 과거와 미래의 경계에 갇힌 프레드릭의 마지막 선택!",2020-10-08,6.4,/oMbzioE5JfriNbjd4oQBHL7wNDF.jpg,스릴러
387820,수상한 미용실,"미용실을 개업한 원장 분홍과 종업원 미나. 미용실을 개업한지 한참 지나도 손님이 늘지는 않고, 미용실에는 파리만 날리고 있다. 그래서 미나는 섹시함을 컨셉으로 손님들을 끌어들이고 이에 미용실은 대박이 나게 된다. 한편 미나는 애인인 오탁구에게 미용실 홍보를 부탁하고, 오탁구의 회사 동료들도 미용실을 애용하게 된다. 그러던 와중 탁구의 회사 부장인 변상태가 분홍의 미용실을 찾게 되고, 분홍에게 관심을 보이며 탁구에게 분홍, 미나와 함께 여행을 가자며 제안을 하게 되는데...",2015-10-22,6.4,/qqSZAGnEh1ntFnKFBDACh7YUOwb.jpg,"로맨스, 드라마"
48492,적인걸: 측천무후의 비밀,"서기 690년 당나라, 고종 승하 이후 대륙 역사상 최초의 여황제를 노리는 측천무후 (유가령 분). 화려한 즉위식을 앞둔 어느 날, 그녀의 심복들이 차례로 불에 타 죽는 의문의 연쇄살인이 발생한다. 하늘의 분노라며 백성들의 공포가 커져가자 황실은 점점 혼란에 빠진다. 측천무후는 최후의 수단으로, 누명을 쓴 채 변방으로 좌천당한 천재적인 수사관 ‘적인걸’의 환궁을 명한다.  적인걸에게 빼앗았던 휘장을 되돌려주며 자신의 호위를 부탁하는 측천무후. 불타버린 시신의 재만으로 수사에 착수한 적인걸은 심층적인 과학수사를 통해 대신들의 죽음이 ‘황린’이란 성분에 의해 인체가 자연발화 되었음을 밝혀낸다. 그리고 이 사건이 단순 범행이 아닌, 황실을 노린 누군가의 음모임을 감지하는데….",2010-09-18,6.6,/xQw6VOFpbzQSQA3lj0jwSW2xrbj.jpg,"액션, 모험, 드라마, 미스터리"
17365,암살단,"조셉 프레이디(워렌 비티)는 신문기자로, 유력한 대통령 출마 후보자인 캐롤 상원의원(빌 조이스)이 암살당하는 파티장에 참석케 된다. 그 장소에 있던 다른 일곱명의 목격자들이 차레로 죽게 되나, 일곱명의 죽음은 우연한 사고로 발표된다. 조셉은 이 일련의 사건에 대해 의문을 품고, 혼자서 사건을 밝히고자 한다. 마침내 고도로 훈련된 살인자들의 집단인 패럴랙스 회사에 잠입하게 되고 반사회적인 사람들을 모아 정적 살해 음모를 꾸미는 것을 알게 된다. 그러나 그는 자신도 모르게 새로이 부상하는 대통령 후보자를 암살한 암살자로 몰리게 되는데...",1974-06-14,6.8,/5ClPRox438lwK2Eze7X5xySDaYC.jpg,"범죄, 드라마, 스릴러"
81481,도가니,"믿을 수 없지만, 한 청각장애인학교에서 실제 일어난 사건입니다. 2000년부터 5년간 청각장애아를 상대로 교장과 교사들이 비인간적인 성폭력과 학대를 저질렀습니다. 인정하고 싶지 않지만 이 이야기는 진실입니다. 이제 이 끔찍한 진실을 마주해야 할 시간입니다.",2011-09-22,8.1,/p6VHOM2GuMe5MJXagoIZLy4UGXg.jpg,드라마
12100,윈드토커,제2차 세계대전 당시 미국은 일본과의 전투를 승리로 이끌어내기 위해 새로운 암호 체계를 만들어낸다. 미군이 선택한 것은 나바호 인디언의 복잡한 언어였고 나비호족의 도움으로 미군은 결국 누구도 해독할 수 없는 암호체계를 완성하는 데 성공한다. 미군의 교육을 받은 나비호 족은 사이판 전쟁에 투입되고 조 엔더스(니콜라스 케이지 분)는 나비호 족을 보호함과 동시에 비상사태시 그들을 죽여서라도 암호를 지켜야하는 임무를 부여 받는다.,2002-06-14,6.2,/4G7A0AhvI3cuTNSzzbrfK6q4Hlb.jpg,"전쟁, 드라마, 액션, 역사"
1903,바닐라 스카이,"뉴욕 출판사의 간부이며 부와 카리스마를 가진 바람둥이 데이빗 에임즈는 자신의 가장 절친한 친구의 애인 소피아와 사랑에 빠진다. 소피아는 데이빗이 꿈에 그리던 여자였다. 그러나 다음날... 그는 차 안에 있으며, 자신과 함께 동반자살 하려는 줄리와 다투고 있다. 줄리는 차를 몰고 나무에 정면으로 들이받는데... 데이빗은 가까스로 목숨을 건지지만 얼굴을 심하게 다치고 만다. 다행히 소피아가 자신의 사랑을 고백하며 데이빗을 보살피고, 의사의 노력으로 데이빗은 얼굴을 되찾게 되지만, 그때부터 그는 뭔가 섬뜩한 사건에 말려들게 되는데...",2001-12-10,6.8,/A8C62AYprv1sQteQSKu3tNgLMYb.jpg,"미스터리, SF, 드라마, 로맨스, 판타지, 스릴러"
10423,드래곤 : 브루스 리 스토리,"브루스 리는 가문 대대로 내려오는 악귀의 저주를 물리치기 위해 아버지의 권유로 무술을 배우지만, 미국 병사를 폭행하고는 미국으로 가 샌프란시스코에 정착한다. 중국인 식당에서 요리사로 일하던 중 여자 문제로 싸움을 벌여 해고되자, 해고 수당으로 대학에 진학한다. 그는 우연히 체육관에서 시비 끝에 알게 된 백인들에게 무술을 가르치게되고, 여기에서 만난 린다와 사랑에 빠져 결혼하기에 이른다. 생계를 위한 수단으로 도장을 운영하던 그는 서양인에게 무술을 가르치지 말라는 미국 내 중국 무술인의 압력을 받고, 자신의 정당성을 인정받기 위해 그들과 결투를 벌인다. 그러나, 브루스 리는 대결 도중 척추를 다쳐 전신마비가 되지만 린다의 극진한 간호로 회복한다. 그리고 자신이 창안한 절권도의 홍보를 위해 선 브러더스와 재결투를 하여 승리하는데, 이를 계기로 TV 영화에 출연, 영화 스타로의 길에 들어서게 된다. 그의 독특한 무술은 인기를 얻기 시작하고 헐리웃으로부터 관심을 끌게 된다. 그러면서 영화에 출연하게 되고, 명성을 얻으면서 홍콩으로 와 금의환향하게 된다. 홍콩의 영화제작자들은 그를 영화에 출연할 것을 제의하여 세계의 화재를 남겼으며 신화적인 인물로 남게 되는 를 제작하게 된다. 그러나 안타깝게도 개봉 3일전에 운명을 달리한다.",1993-05-07,6.9,/lxhsdC8wuGgQf0gKCt8wyHHxGcQ.jpg,"드라마, 역사, 액션"
551,포세이돈 어드벤쳐,뉴욕에서 아테네로 항해 중이던 포세이돈호는 섣달 그믐 한밤 중에 거대한 해저 지진을 만나 전복된다. 파티를 하고 있던 3백 여명의 승객들은 당황한 채 우왕좌왕 한다. 이때 스콧 목사(진 핵크만 분)가 나서 사태를 수습하면서 선체 상다나으로 올라갈 것을 주장한다. 그러나 대부분의 승객들은 그를 불신한 채 한곳에 남아있겠다고 버틴다. 스콧 목사 일행이 올라가고 난 뒤 거대한 수마가 덮쳐 나머지 승객들이 몰살당한다.  한편 목사 일행이 몇번의 죽을 고비를 넘기고 어렵사리 출구에 다다랐을 때는 증기 밸브가 열려 주변이 온통 열기로 가득한 상황이었다. 스콧 목사가 다른 사람들을 살리기 위해 갑자기 몸을 던져 밸브를 잠그는데...,1972-12-13,7.1,/6RGiA5BfhelU9zoD0b1GAG4GWWf.jpg,"액션, 모험, 스릴러"
10823,옥수수 밭의 아이들,"스스로를 목자라 칭하는 아이작은 가틀린이란 마을에서 아이들에게 그 마을의 모든 어른들을 죽이게끔 주문을 건다. 그러던 어느 날, 그 마을을 지나가던 젊은 연인이 이상한 사건을 맞게 되고 그 아이들에게 붙잡혀 갇히게 되는데...",1984-03-09,5.7,/l9w2y7KyEu2ed5nohsZnrKxapE3.jpg,"공포, 스릴러"
10122,협곡의 실종,한 소년이 동생을 찾으러 집 옆 숲으로 갔다가 그만 구덩이에 빠지면서 정신을 잃게 되고 잠시 뒤 깨어나게 된다. 잠깐의 시간이 흘렀다고 생각한 소년은 아무렇지 않게 일어나 집으로 돌아갔지만 부모님과 동생은 없고 다른 사람이 살고 있다. 경찰에 의해 과거 실종신고 접수가 된 아이가 자신이고 또한 몇 년의 시간이 흘렀다는 걸 깨닫는 소년. 어렵게 부모님을 찾게 되지만 이미 늙어버린 부모님과 어른이 되어버린 동생. 게다가 현 과학자들의 실험의 대상이 되어버린 소년은 과거로 돌아가기 위해 우주선을 타게 된다. 과연 소년은 무사히 과거로 돌아갈 수 있을까?,1986-07-30,6.9,/tdRgQWMximj0tL6OWu9kRTtePmI.jpg,"가족, SF, 모험"
44730,원피스 극장판: 기계태엽성의 메카거병,"신비한 전설 속의 보물을 찾아 신나는 모험을 떠나자!거센 폭풍우을 헤치고 구사일생으로 살아난 루피 일행. 침몰 직전에 있는 해적선에서 커다란 보물 상자를 발견하고 두근두근 기대에 부풀어 상자를 열어보지만 안에서 나온 것은 보물이 아닌 번쩍거리는 황금니의 할머니 로바 뿐. 해적들에게 도망쳐 보물 상자에 숨어있던 로바는 또다시 흉악한 해적들에게 잡힌 것이라 생각하고, 신비한 전설 속의 보물인 바다 왕의 황금왕관이 있는 곳을 알려줄 테니 목숨만 살려 달라고 애원한다. 웰컴 투 메카섬!라체트의 최첨단 방어 시스템을 뚫고 메카섬에 상륙하라!보물 이야기에 눈이 휘둥그래진 루피 일행은 로바가 가지고 있던 거북이 나침반을 따라 전설 속 신비의 보물이 숨겨진 섬을 향해 떠난다. 메카섬이라고 불리는 그 곳은 이름과 달리 조용하고 아름다운 섬으로, 이곳은 로바 할머니의 아들이자 기계태엽성의 성주인 꽃미남 라체트가 지배하고 있다. 루피 일행이 메카섬에 다다르자 라체트는 이들을 침입자로 간주하고 섬의 최첨단 방어 시스템을 작동시키고, 고무동력기를 이용해 로바만 데리고 홀연히 사라져 버린다. 당황해 할 겨를도 없이 루피 일행의 눈 앞에는 수천 개의 화살이 쏟아지기 시작하는데...루피 일행은 라체트의 최첨단 방어 시스템을 뚫고 메카섬의 전설 속 보물을 과연 손에 넣을 수 있을 것인가?",2006-03-04,7.1,/cPlG9F0qqK6EYUExtR23HHiiSHk.jpg,"애니메이션, 모험, 액션, 코미디, SF, 판타지"
10184,그는 당신에게 반하지 않았다,"- 동거 7년차… 사랑한다면서 프로포즈는 왜 안해?_제니퍼 애니스톤♡벤 애플렉; 평생 나만을 사랑한다고 말하면서 결혼은 싫다는 그. 그러면 동거는 왜 하는거지? 7년 동안!!  - 유부남인 그 사람, 하지만 확실히 나에게 맘이 있는데?!_ 스칼렛 요한슨♡브래들리 쿠퍼; 우연히 슈퍼에서 마주친 남자는 잘생긴 외모에 능력까지 겸비한 유부남이지만 나를 배려해 주는 마음이 심상치 않다! 그런데… 내 눈 앞에서 부인과 뭐하는 짓인지?  -  나의 그대에게 또 다른 사랑이 찾아왔다…_제니퍼 코넬리♡브래들리 쿠퍼; 나와 못 헤어지겠다며 결혼한 그 사람이 당당히 다른 여자와 잤다고 말한다! 나와 끝내겠다는 건가??  -  얘네는 맨날 헛발질이야 ᅲᅲ..._드류 베리모어♡???; 옛날부터 지금까지 연애는 다 그런거야! 옛날에 이런 일이 있었어…  -  그에게서 전화가 오지 않는다!_지니퍼 굿윈♡케빈 코넬리; 소개팅으로 만난 그사람. 매너도 좋고 가벼운 포옹까지 나누며 기분 좋~게 헤어졌는데… 이사람, 전화를 하지 않는다!!  완벽한 사랑을 꿈꾸는 여자들과 좀처럼 속내를 알 수 없는 남자들의 흥미진진한 사랑 이야기가 공개된다!",2009-02-06,6.5,/8m780elvmt8QFCPIUysHhmPUjdE.jpg,"코미디, 로맨스, 드라마"
49017,드라큘라: 전설의 시작,"강인한 군주이자 아버지 그리고 위대한 영웅, 드라큘라 백작은 백성들을 평화로 다스리며 절대적인 신임을 받는다.  하지만 막강한 군대를 앞세운 투르크 제국의 술탄이 세상을 정복하기 위한 야욕을 드러내며 복종의 대가로  사내아이 1천 명을 요구하자, 분노한 드라큘라는 그들과의 전쟁을 선포한다.  압도적인 전력의 투르크 대군을 물리치기 위한 유일한 방법으로 그는 전설 속 악마를 찾아가  절대적인 힘을 얻고 자신을 담보로 한 위험한 계약을 하고 만다.  스스로 어둠의 존재가 되는 것을 선택한 그에게 주어진 시간은 단 3일.  피할 수 없는 악마의 저주로부터 벗어나 그는 세상을 구원할 영웅이 될 수 있을 것인가…",2014-10-01,6.4,/6tjgzeAqXyLvC2FO0dIAVv6LEhD.jpg,"공포, 액션, 드라마, 판타지, 전쟁"
350312,바후발리 2: 더 컨클루전,선왕 바후발리와 데바세나와의 사랑 그리고 그의 죽음과 마히쉬마티 제국의 몰락에 대한 이야기가 스크린으로 펼쳐진다. 그리고 자신의 출생의 비밀을 알게 된 시부두는 과연 발랄라데바의 폭정으로부터 백성을 구할 수 있을 것인가.,2017-04-27,7.4,/8oc2LJH104hg6VwnexsO8dULK03.jpg,"액션, 모험, 판타지"
51162,곰돌이 푸,"크리스토퍼 로빈의 아주 친한 친구 곰돌이 푸. 푸는 100평짜리 숲에 살면서 매일 아침 자신이 가장 좋아하는 꿀을 찾아 하루 하루를 분주하게 보낸다. 어느 날 배가 고파진 푸는 평소처럼 꿀 상상에 빠지며 당나귀 친구 이요르에게 찾아가지만, 이요르의 꼬리가 없어졌다는 사실을 알게 된다. 숲 속에서 가장 똑똑한 친구 올빼미 아울에게 찾아간 푸우. 아울은 이요르에게 꼬리 대신 알맞은 물건을 찾아주자고 제안한다. 한편 크리스토퍼 로빈의 쪽지를 잘못 이해한 곰돌이 푸와 친구들은 미스테리한 백순에 의해 잡혀간 크리스포터 로빈을 구하러 모험에 나선다.",2011-04-06,6.9,/wMZU69sPEP8dSNU0nMWVt7b54EQ.jpg,"애니메이션, 가족, 모험"
75629,에반게리온 Q,"니어 서드 임팩트로부터 14년 뒤, 초호기 안에 잠들어 있던 신지가 깨어난다. 신지의 눈앞에 펼쳐진 세계는 모든 것이 낯설다. 미사토를 비롯한 네르프 구성원 대부분은 네르프에 저항하는 단체 뷔레를 결성하여 인류보완계획을 저지하기 위해 전투를 벌인다. 아무것도 하지 마라는 미사토의 발언에 반발하여 네르프에서 파견된 레이를 따라나서는 신지. 그녀가 자신이 알고 있던 레이가 아니란 사실을 깨닫고 실망하지만 자신을 이해해주는 카오루를 만나 위안을 얻고, 카오루의 설득으로 모든 걸 원래대로 되돌리기 위해 다시 한번 에반게리온에 탑승할 것을 결심한다.",2012-11-17,7.3,/zERMhjBDiYoaHGDRsKP6IxzuV5F.jpg,"애니메이션, SF, 액션, 드라마"
13320,파리의 연인,유명 패션 잡지 '퀄리티'의 여사장과 사진작가는 새로운 패션 쇼를 연출하기 위해 동분서주한다. 배경 장면을 위해 선정된 서점에서 그들은 우연히 찍힌 오드리 헵번의 사진을 보고 '퀄리티'잡지의 새모델로 전격 기용한다. 하루 아침에 신데렐라가 된 오드리 헵번. 그러나 그녀는 사진 작가와 사랑에 빠진 끝에 첫번째 발표회를 엉망으로 만들어 버린다. 각 신문은 그 사실을 대서 특필하고 그녀가 종적을 감추자 사진작가는 그녀를 찾아 헤매는데.,1957-02-13,7,/tzTjalpIz6NyFrWPPlOBFoBjb7z.jpg,"코미디, 로맨스"
1096905,¿Cómo matar a mamá?,,2023-05-10,4.6,/Af6hIxZhKzUNr02TZwethdrk5rP.jpg,"드라마, 코미디"
542417,스킨,"엄마를 잃고, 알코올 중독인 아버지에게서 벗어나고 싶었던 소년 브라이언(제이미 벨)은 우연히 극단적 인종주의를 주장하는 이들을 만나 그들의 손에 자라 조직원으로 성장한다. 끝없는 시위와 폭력으로 세상에 대한 증오를 먼저 배우고 자란 브라이언은 어느날 세 명의 딸을 키우던 여인 줄리(다니엘 맥도널드)를 만나고 새로운 삶을 꿈꾸게 된다. 인권운동가의 도움을 받아 조직을 탈출하기로 결심한 브라이언 그리고 배신을 받아들일 수 없는 한 때는 가족이었던 조직의 끝없는 위협과 추적. 브라이언은 자유를 꿈꾸며 문신을 지워가는데…",2019-07-26,7,/6B4Xo09E27dw24hSUzy73V34tHo.jpg,드라마
451,라스베가스를 떠나며,"할리우드의 극작가 벤은 의사도, 가족도 포기해버린 중증의 알콜 중독자다. 그는 자포자기한 심정으로 좋아하는 술을 실컷 마시다 죽어버릴 결심을 한 후, 라스베가스로로 향한다. 그런 그의 앞에 창녀 세라가 나타난다. 우연한 인연으로 자꾸 부딪치던 두 사람은 운명적인 사랑에 빠져든다.  악덕 포주 유리의 손아귀에서 빠져나올 수 없는 세라는 계속 일을 해야만 하고, 벤은 쇼핑하듯 온갖 종류의 술을 사다 끝없이 마시면서 사랑을 이어가지만...",1995-10-27,7.3,/9YkPR15OPjqTOvm4U5CV5ZlzrK1.jpg,"드라마, 로맨스"
211672,미니언즈,"인류가 탄생하기 훨씬 오래 전, 태초에 미니언이 있었다. 당대 최고의 슈퍼 악당만을 보스로 섬겨온 미니언들! 하지만 의도치 않은 치명적(?) 실수로 인해 보스들과 이별하게 되고, 우울증에 빠진 미니언들을 구하기 위해 용감한 리더 ‘케빈’은 자유로운 영혼 ‘스튜어트’와 무한 긍정 ‘밥’과 함께 ‘슈퍼배드 원정대’를 결성한다. 세계 악당 챔피언십에 참석해 최초의 여성 슈퍼 악당 ‘스칼렛’(산드라 블록)을 보고 첫눈에 홀~딱 반한 이들은 일생일대의 위기가 다가오는지도 모른 채 스칼렛의 특급 미션을 넙죽 받게 되는데…",2015-06-17,6.4,/bkWrtIS7vscRvK074BWn6WHuwuf.jpg,"가족, 애니메이션, 모험, 코미디"
9801,브리짓 존스의 일기: 열정과 애정,"드디어 애인이 생긴 '브리짓 존스(르네 젤위거)'가 이제 연애를 시작한다. 그녀의 남자친구는 바로 꿈 속에서나 나의 애인이 되어 줄 것 같은 완벽한 남자 '마크(콜린 퍼스)'. 그의 품에 안겨 달콤한 사랑에 푹 빠져있는 브리짓은 여전히 술과 담배를 사랑하고, 날씬함과는 거리가 먼 아줌마 몸매로 끝나지 않는 살과의 전쟁을 계속한다. 하지만 매력적인 외모에 잘 나가는 변호사인 마크에게 뻗치는 유혹의 손길. '얼짱'에 '몸짱'인 마크의 인턴은 해파리처럼 흐느적거리며 그에게 접근한다. 질투심에 사로잡힌 브리짓은 그녀와 마크와의 관계를 의심하고, 연애 사업은 점점 꼬이기 시작한다. 바로 이때 그녀의 눈 앞에 거부할 수 없이 매력적인 섹시 가이 '다니엘(휴 그랜트)'가 다시 나타난다. 못 말리는 바람둥이였던 다니엘은 이제 믿음직한 남자가 되겠다며 브리짓의 마음을 또 한번 뒤흔드는데... '완전 모범 남친' 마크와 '초절정 바람둥이' 다니엘 사이에서 고민하는 브리짓. 정말 사랑은 몸 따로 마음 따로 인가?",2004-11-10,6.3,/edwdH8RvWSD0YA19SECLSMgdRz5.jpg,"코미디, 로맨스"
71689,피니와 퍼브 무비: 2차원을 넘어서,"피니와 퍼브, 그리고 페리는 두펀스머츠 박사의 시간 이동 기계를 타고 다른 세계로 이동하게 된다. 이 곳에서 그들은 로봇 기계들과 싸움을 하면서 페리가 비밀의 P요원이라는 사실을 알게 되고, 페리를 구해야 하는 미션이 주어진다. 이 모든 상황에는 악마와도 같은 두펀스머츠 박사의 음모와 계략이 숨겨져 있는데... 피니와 퍼브는 무사히 페리를 구하고 현실 세계로 돌아올 수 있을까?",2011-08-05,7,/updMFSOZwEftfkJRpozwBlRlYI2.jpg,"애니메이션, 코미디, 가족, TV 영화, 모험, SF"
9612,콘헤드 대소동,콘헤드 부부 벨다와 프라이맷은 지구로부터 26광년 떨어진 곳에 위치한 혹성 레물락의 밀사로 레물락 제국의 세력 확장을 위해 지구 정복길에 오른다. 그러나 마추피추에서의 예기치 않은 사고로 애초 목적지가 아닌 뉴욕 도심 한 복판에 불시착하고 불법 침입 외계인을 체포하기 위한 INS의 끈질긴 추격을 받게 된다. 사면초가에 빠진 콘헤드부부는 우여곡절 끝에 뉴저지주의 한 마을에 정착하게 되고 그곳에서의 오랜 생활로 미국문화에 동화된 그들은 16살짜리 딸을 가진 전형적인 미뮌? 부모로 변모한다. 그러나 콘헤드 일가의 평화는 그들을 찾기에 혈안이 된 INS의 게속되는 추격으로 깨어질 위기에 처하고…,1993-07-23,5.3,/rAaitAn2937opFpbcxyywMEj26l.jpg,"코미디, SF, 가족"
60308,머니볼,"메이저리그 만년 최하위에 그나마 실력 있는 선수들은 다른 구단에 뺏기기 일쑤인 오클랜드 애슬레틱스. 돈 없고 실력 없는 오합지졸 구단이란 오명을 벗어 던지고 싶은 단장 빌리 빈(브래드 피트)은 경제학을 전공한 피터(조나 힐)를 부단장으로 영입, 새로운 경영전략을 펼친다. 기존의 선수 선발 방식과는 전혀 다른 파격적인 머니볼 이론을 따라 새로운 도전을 시작한 그들은 경기 데이터에만 의존해 사생활 문란, 잦은 부상, 최고령 등의 이유로 다른 구단에서 외면 받던 선수들을 팀에 합류시킨다. 과연 빌리와 애슬레틱스 팀은 머니볼의 기적을 이룰 수 있을까?",2011-09-23,7.3,/tw3HY4u0k2kACQEyHWbFd88gsoY.jpg,드라마
11090,애니멀,"무능력한 경찰관 마빈. 매번 경찰 체력시험에서 동료 여자 경찰보다 못한 성적으로 떨어지고, 조깅을 해도 할아버지에게 뒤처지고, 심지어 옆집 개마저 그를 만만하게 보는데... 하지만 어느날 마빈은 큰 교통사고를 당하고, 비밀리에 동물의 장기를 이식받는 대 수술을 거친 끝에 엄청난 파워를 자랑하는 수퍼 히어로가 되어 다시 태어난다. 개보다 뛰어난 후각으로 우연히 공항에서 마약 사범을 잡아내고, 물개를 능가하는 수영 솜씨로 물에빠진 시장의 아들을 구하며, 온천하에 그의 영웅담을 떨치지만.. 시시각각 나타나는 동물적 본성은 차츰 그를 괴롭히기 시작한다. 눈뜨면 정육점에서 살코기들에 뒤덮여서 깨어나는가 하면, 섹시한 여자를 보고는 어쩔줄 몰라한다. 그러던 중 마을에 차츰 야수의 짓으로 보이는 끔찍한 일들이 벌어지고...",2001-06-01,5.1,/oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg,코미디
184,재키 브라운,독신녀 재키 브라운은 멕시코와 미국 간 노선의 민항기 스튜어디스다. 그녀는 무기 밀매상인 오델 로비의 돈을 미국으로 밀반입해주며 부수입을 올린다. 어느날 재키가 공항 세관에서 체포된다. 혐의는 현찰 5만 달러와 코카인 소지죄다. 특별 수사관 레이 니콜렛은 재키를 집요하게 신문하고 재키는 졸지에 직장을 잃고 알거지 신세가 된다. 레이 니콜렛은 재키가 오델이 있는 아지트를 불면 혐의를 벗겨 주겠노라며 미끼를 던진다. 한편 오델의 하수인인 보만이 음주운전과 불법무기 소지죄로 구속된다. 오델은 보만의 입을 틀어막기 위해 맥스를 보석금 위탁 중개인으로 위장시켜 보만을 석방시킨다.,1997-12-25,7.4,/4EerA05jHbHnGUNZ2xwrF7QRyHw.jpg,"범죄, 스릴러, 드라마"
749274,크라이 마초,미 작가인 리차드 내시(1913∼2000)가 1975년 쓴 동명 소설이 원작인 서부극이다. 이스트우드는 극 중 한때 로데오(길들이지 않은 말이나 소를 탄 채 버티거나 길들이는 경기) 스타였던 말 사육자를 연기한다. 아내와 아이를 잃고 절망에 빠진 그가 예전 고용주의 아들을 멕시코에서 텍사스 집으로 데려오는 여정을 그린다.,2021-09-16,6,/bzJBmh8U5ofExJara4nrdqlW8f3.jpg,"드라마, 서부"
10796,더 원,"우주에 생존하는 또 다른 자신을 모두 죽이면 우주의 전능한 절대자가 된다는 사실을 알게된 율라우(이연걸)는 우주 감시 요원들의 눈을 피해 125개 행성의 또 다른 자신을 찾아 생명을 파멸시킨다. 그리고 123번째 또 다른 자신을 살해하고 양자터널로 이동 중 요원들에게 잡히게 되고 우주 법정에서 지옥의 감옥 스타지안 페날로 영구 추방령을 받는다. 그러나 스타지안의 양자 터널이 열리려는 순간 극적인 탈출에 성공한 율라우는 마지막 남은 단 하나의 자신 게이브(이연걸)를 없애기 위해 지구로 향하는데.  엘에이의 경찰인 게이브는 범죄자 호송 도중 갑작스러운 총격전을 벌이게 된다. 범인을 뒤쫒던 중 자신과 똑같은 모습에 흠칫 놀라는 게이브. 충격에 빠져있던 그에게 나타난 우주 요원 로데커 일행은 알 수 없는 이야기를 들려준다. 또 다른 우주 그리고 자신을 살해하려는 또다른 자신. 이 혼돈스러운 싸움에는 또 하나의 조건이 있다. 둘 모두 살아남아야 한다는 것, 율라우나 게이브 둘 중 하나가 죽음을 맞이하더라도 우주는 평행을 잃고 산산조각날 위기에 처하게 되는데.",2001-11-02,6.1,/886ao9FKzfkEMFkiBH9SPJy8OKl.jpg,"액션, SF, 스릴러"
809107,좀비스 3,"올해는 제드와 애디슨에게 시브룩에서의 마지막 해이고, 시브룩은 몬스터와 인간에게 천국이 되었다. 제드는 좀비 최초로 대학에 입학하고자 풋볼 장학생이 되려고 애쓰고, 애디슨은 전국 응원 대회를 준비 중이다. 은하계 외부인들이 나타나 응원 대회에 출전하게 되자, 시브룩에서는 이들이 대회 출전보다 다른 속셈이 있을지도 모른다는 의심이 커져 간다.",2022-07-09,7.6,/egX5gH8UmRl2eLL4EMbJfm5p05d.jpg,"음악, 판타지, 코미디, SF, 가족, TV 영화"
